LRA Kulmbach,Kulmbach,Stadt,Bayern,N,26625,Ralf Hartnack,WGK,auslaenderwesen@landkreis-kulmbach.de,,,,,,,,09221/707-0,09221/707240,http://www.landkreis-kulmbach.de,"Konrad-Adenauer-Str. 5, , 95326 Kulmbach",,,50.1028228,11.4415056,50.1071246,11.4581813
LRA Lichtenfels,Lichtenfels,Stadt,Bayern,N,20488,#N/A,#N/A,auslaenderwesen@lkwafkb.de,,,,,,,,05631/954-356,05631/954-394,,"Südring 2, , 34497 Korbach",,,51.2691332,8.8565044,50.1315263,11.0839299
LRA Wunsiedel i.F.,Wunsiedel i,Stadt,Bayern,N,#N/A,#N/A,#N/A,Karl-Heinz.Leupold@landkreis-wunsiedel.de,,,,,,,,09232/80-0,09232/80555,,"Jean-Paul-Str. 9, , 95632 Wunsiedel",,,50.0378808,12.0061308,50.0373241,12.0027278
STV Ansbach,Ansbach,Stadt,Bayern,N,40742,Thomas Deffner,CDU/CSU,auslaenderamt@ansbach.de,,,,,,,,0981/51-0,0981 511323,,"Nürnberger Str. 32, , 91522 Ansbach",,,49.3036168,10.5791792,49.3028611,10.5722288
STV Erlangen,Erlangen,Stadt,Bayern,N,115928,Jörg Volleth,CDU/CSU,auslaenderbehoerde@stadt.erlangen.de,,,,,,,,09131/86-0,09131/862832,,"Rathausplatz 1, , 91052 Erlangen",,,49.591121,11.0077288,49.5891571,10.9812072
STV Fürth,Fürth,Stadt,Bayern,N,132036,Thomas Jung,SPD,auslaenderamt@lra.landkreis-cham.de,,,,,,,,09971/78-0,09971/78442,http://www.landkreis-cham.de,"Rachelstr. 6, , 93413 Cham",,,49.2253342,12.6716979,49.4885711,10.9587203
STV Nürnberg,Nürnberg,Stadt,Bayern,N,529508,Marcus König,CDU/CSU,abh.aufenthalt@stadt.nuernberg.de,,,,,,,,0911/231-0,0911/2313283,,"Äußere Laufer Gasse 25, , 90403 Nürnberg",,,49.456786,11.0851481,49.453872,11.077298
STV Schwabach,Schwabach,Stadt,Bayern,N,40835,Peter Reiß,SPD,auslaenderamt@schwabach,,,,,,,,09122/860-207,09122/860311,http://www.schwabach.de,"Nördliche Ringstr. 2a-c, , 91126 Schwabach",,,49.3293681,11.0250109,49.3290521,11.0207677
LRA Ansbach,Ansbach,Stadt,Bayern,N,40742,Thomas Deffner,CDU/CSU,auslaenderamt@ansbach.de,,,,,,,,0981/51-0,0981 511323,,"Nürnberger Str. 32, , 91522 Ansbach",,,49.3036168,10.5791792,49.3028611,10.5722288
LRA Erlangen-Höchstadt,Erlangen-Höchstadt,Stadt,Bayern,N,#N/A,#N/A,#N/A,auslaenderbehoerde@stadt.erlangen.de,,,,,,,,09131/86-0,09131/862832,,"Rathausplatz 1, , 91052 Erlangen",,,49.591121,11.0077288,49.64042,10.930096
LRA Fürth,Fürth,Stadt,Bayern,N,132036,Thomas Jung,SPD,auslaenderamt@lra.landkreis-cham.de,,,,,,,,09971/78-0,09971/78442,http://www.landkreis-cham.de,"Rachelstr. 6, , 93413 Cham",,,49.2253342,12.6716979,49.4885711,10.9587203
LRA Nürnberger Land,Nürnberger Land,Stadt,Bayern,N,#N/A,#N/A,#N/A,Auslaenderbehoerde@Schwalm-Eder-Kreis.de,,,,,,,,05681/775-0,05681/775358,,"Hans-Scholl-Str. 1, , 34576 Homberg",,,51.017002,9.4127498,49.4923519,11.3744815
LRA Neustadt / Bad Windsheim,Neustadt (Aisch)-Bad Windsheim,Stadt,Bayern,N,#N/A,#N/A,#N/A,auslaenderamt@kreis-nea.de,,,,,,,,09161/92-0,09161/92-90310,http://www.kreis-nea.de,"Konrad-Adenauer-Str. 1, , 91413 Neustadt a.d.Aisch",,,49.5721917,10.6098578,49.583431,10.4145486
LRA Weißenburg-Gunzenhausen,Weißenburg-Gunzenhausen,Stadt,Bayern,N,#N/A,#N/A,#N/A,auslaenderwesen.lra@landkreis-wug.de,,,,,,,,09141/902-0,09141/902143,http://www.landkreis-wug.de,"Bahnhofstr. 2, , 91781 Weißenburg i.Bay.",,,49.02924,10.969158,49.0432074,10.8987704
STV Aschaffenburg,Aschaffenburg,Stadt,Bayern,N,73091,Markus Schlemmer,CDU/CSU,buergeramt@aschaffenburg.de,,,,,,,,06021/330-0,06021/330626,,"Dalbergstr. 15, , 63739 Aschaffenburg",,,49.9735064,9.1451534,49.9706701,9.1384857
STV Schweinfurt,Schweinfurt,Stadt,Bayern,N,54481,Ralf Hofmann,SPD,auslaenderangelegenheiten@schweinfurt.de,,,,,,,,09721/51-0,09721/513319,,"Brückenstr. 14, , 97421 Schweinfurt",,,50.0443116,10.2356321,50.0451485,10.2340647
STV Würzburg,Würzburg,Stadt,Bayern,N,133258,Martin Heilig,Grüne,ausland@stadt.wuerzburg.de,,,,,,,,0931/37-0,0931/373390,http://www.wuerzburg.de,"Rückermainstr. 2, , 97070 Würzburg",,,49.7937465,9.9280164,49.7780356,9.9434769
LRA Aschaffenburg,Aschaffenburg,Stadt,Bayern,N,73091,Markus Schlemmer,CDU/CSU,buergeramt@aschaffenburg.de,,,,,,,,06021/330-0,06021/330626,,"Dalbergstr. 15, , 63739 Aschaffenburg",,,49.9735064,9.1451534,49.9706701,9.1384857
LRA Bad Kissingen,Bad Kissingen,Stadt,Bayern,N,23223,Dirk Vogel,SPD,auslaenderbehoerde@landkreis-badkissingen.de,,,,,,,,0971/801-0,0971/8013321,,"Obere Marktstr. 6, , 97688 Bad Kissingen",,,50.2009006,10.0774802,50.1974948,10.0573261
LRA Rhön-Grabfeld,Rhön-Grabfeld,Stadt,Bayern,N,#N/A,#N/A,#N/A,abh@lra-sm.thueringen.de,,,,,,,,03693/485-132,03693/485261,http://www.lk-sm.de,"Obertshäuser Platz 1, , 98617 Meiningen",,,50.5924762,10.4166193,50.3805896,10.2055037
LRA Kitzingen,Kitzingen,Stadt,Bayern,N,22936,Enis Tiz,FW,auslaenderamt@kitzingen.de,,,,,,,,09321/928-0,09321/9283299,http://www.kitzingen.de,"Kaiserstr. 2-4, , 97318 Kitzingen",,,49.7396272,10.160553,49.7473918,10.1538313
LRA Miltenberg,Miltenberg,Stadt,Bayern,N,9351,#N/A,#N/A,abh@lra-mil.de,,,,,,,,09371/501-100,09371/50179100,http://www.landkreis-miltenberg.de,"Brückenstr. 2, , 63897 Miltenberg",,,49.7040298,9.2525754,49.6903244,9.2462204
LRA Schweinfurt,Schweinfurt,Stadt,Bayern,N,54481,Ralf Hofmann,SPD,auslaenderangelegenheiten@schweinfurt.de,,,,,,,,09721/51-0,09721/513319,,"Brückenstr. 14, , 97421 Schweinfurt",,,50.0443116,10.2356321,50.0451485,10.2340647
ZAB Unterfranken,Unterfranken,Stadt,Bayern,N,#N/A,#N/A,#N/A,auslaenderbehoerde@lra-wue.bayern.de,,,,,,,,0931/8003-0,0931/8003437,,"Zeppelinstr. 15, , 97074 Würzburg",,,49.7856847,9.9488633,50.0226188,9.8917926
LRA Würzburg,Würzburg,Stadt,Bayern,N,133258,Martin Heilig,Grüne,ausland@stadt.wuerzburg.de,,,,,,,,0931/37-0,0931/373390,http://www.wuerzburg.de,"Rückermainstr. 2, , 97070 Würzburg",,,49.7937465,9.9280164,49.7780356,9.9434769
STV Augsburg,Augsburg,Stadt,Bayern,N,301105,Florian Freund,SPD,aufenthalt@augsburg.de,,,,,,,,0821/324-0,0821/3242480,,"An der Blauen Kappe 18, , 86152 Augsburg",,,48.3739343,10.887594,48.3690341,10.8979522
STV Kaufbeuren,Kaufbeuren,Stadt,Bayern,N,46193,Stefan Bosse,CDU/CSU,info@kaufbeuren.de,,,,,,,,08341/437-0,08341/437654,,"Am Graben 3, , 87600 Kaufbeuren",,,47.8800113,10.6236523,47.8803788,10.622246
STV Kempten,Kempten,Stadt,Bayern,N,67645,Christian Schoch,FW,peter.galuschka@kempten.de,,,,,,,,0831/2525-368,0831/2525-526,http://www.kempten.de,"Rathausplatz 22, , 87435 Kempten (Allgäu)",,,47.7266438,10.3168488,47.7267063,10.3168835
STV Memmingen,Memmingen,Stadt,Bayern,N,44192,Jan Rothenbacher,SPD,auslaenderamt@memmingen.de,,,,,,,,08331/850-329,08331/850762,http://www.memmingen.de,"Marktplatz 1, , 87700 Memmingen",,,47.9866575,10.1813213,47.9816221,10.168735
LRA Dillingen,Dillingen,Stadt,Bayern,N,21529,Frank Kunz,CDU/CSU,zab@lava.saarland.de,,,,,,,,0681/501-00,0681/5016804,,"Dillinger Str. 67, , 66822 Lebach",,,49.404803,6.8952601,48.577185,10.4943532
LRA Lindau / Bodensee,Lindau,Stadt,Bayern,N,25845,Claudia Alfons,Parteilos,poststelle@landkreis-lindau.de,,,,,,,,08382/270-0,08382/270204,http://www.landkreis-lindau.de,"Bregenzer Str. 35, , 88131 Lindau (Bodensee)",,,47.5530989,9.6987834,54.3846451,9.9034272
LRA Ostallgäu,Ostallgäu,Stadt,Bayern,N,#N/A,#N/A,#N/A,auslaenderbehoerde@lra-oal.bayern.de,,,,,,,,08342/911-0,08342/911555,,"Schwabenstr. 11, , 87616 Marktoberdorf",,,47.7813439,10.6166728,47.8025889,10.6259267
LRA Unterallgäu,Unterallgäu,Stadt,Bayern,N,#N/A,#N/A,#N/A,ausland@lra.unterallgaeu.de,,,,,,,,08261/995-0,08261/995333,,"Bad Wörishofer Str. 33, , 87719 Mindelheim",,,48.0419126,10.4936905,48.033975,10.35
LRA Berchtesgadener Land,Berchtesgadener Land,Stadt,Bayern,N,#N/A,#N/A,#N/A,abh@steinburg.de,,,,,,,,04821/69-0,04821/69356,,"Viktoriastr. 16/18, , 25524 Itzehoe",,,53.9245879,9.5121829,47.7494467,12.9216667
LRA Eichstätt,Eichstätt,Stadt,Bayern,N,13891,Josef Grienberger,CDU/CSU,auslaenderwesen@lra-ei.bayern.de,,,,,,,,08421/70-0,08421/70345,,"Residenzplatz 1, , 85072 Eichstätt",,,48.8918804,11.1827156,48.8863328,11.1989396
LRA Neuburg-Schrobenhausen,Neuburg-Schrobenhausen,Stadt,Bayern,N,#N/A,#N/A,#N/A,auslaenderamt@lra-nd-sob.de,,,,,,,,08431/57-0,08431/57-364,http://www.neuburg-schrobenhausen.de,"Platz der Deutschen Einheit 1, , 86633 Neuburg a.d.Donau",,,48.7330812,11.1755145,48.6536944,11.2250111
LRA Freyung-Grafenau,Freyung-Grafenau,Stadt,Bayern,N,#N/A,#N/A,#N/A,ordnungsamt@lrabb.de,,,,,,,,07031/663-1251,07031/6631998,,"Parkstr. 16, , 71034 Böblingen",,,48.682232,9.0093174,48.81666,13.481332
LRA Rottal-Inn,Rottal-Inn,Stadt,Bayern,N,#N/A,#N/A,#N/A,auslaenderamt@landkreis-frg.de,,,,,,,,08551/57-0,08551/57-255,http://www.freyung-grafenau.de,"Wolfkerstr. 2, , 94078 Freyung",,,48.8127959,13.5450508,48.4032258,12.8774226
LRA Straubing-Bogen,Straubing-Bogen,Stadt,Bayern,N,#N/A,#N/A,#N/A,auslaenderamt@straubing.de,,,,,,,,09421/944-0,09421/944-109,http://www.straubing.de,"Theresienplatz 2, , 94315 Straubing",,,48.8822731,12.5692737,48.9270243,12.6265811
LRA Dingolfing-Landau,Dingolfing-Landau,Stadt,Bayern,N,#N/A,#N/A,#N/A,auslaenderamt@landkreis-dingolfing-landau.de,,,,,,,,08731/87-0,08731/87-743,http://www.landkreis-dingolfing-landau.de,"""Obere Stadt 1",,,48.627037,12.4957162,48.6366667,12.5877667
LRA Schwandorf,Schwandorf,Stadt,Bayern,N,29877,Andreas Feller,CDU/CSU,auslaenderamt@landkreis-schwandorf.de,,,,,,,,09431/471-0,09431/471112,,"Wackersdorfer Str. 80, , 92421 Schwandorf",,,49.3198377,12.1404536,49.3152832,12.0866152
LRA Roth,Roth,Stadt,Bayern,N,25458,Christoph Rösch,SPD,auslaenderbehoerde@bitburg-pruem.de,,,,,,,,06561/15-0,06561/151000,http://www.bitburg-pruem.de,"Trierer Str. 1, , 54634 Bitburg",,,49.9699117,6.5235365,49.2368842,11.1181016
LRA Haßberge,Haßberge,Stadt,Bayern,N,#N/A,#N/A,#N/A,abh@kreis-ni.de,,,,,,,,05021/967-0,05021/967430,,"Schloßplatz, , 31582 Nienburg (Weser)",,,52.6403391,9.2046808,50.0591577,10.6106885
LRA Aichach-Friedberg,Aichach-Friedberg,Stadt,Bayern,N,#N/A,#N/A,#N/A,aufenthaltsrecht@wetteraukreis.de,,,,,,,,06031/83-0,06031/832547,http://www.wetteraukreis.de,"Europaplatz, , 61169 Friedberg (Hessen)",,,50.3335971,8.7526447,48.4335,11.0772281
LRA Augsburg,Augsburg,Stadt,Bayern,N,301105,Florian Freund,SPD,aufenthalt@augsburg.de,,,,,,,,0821/324-0,0821/3242480,,"An der Blauen Kappe 18, , 86152 Augsburg",,,48.3739343,10.887594,48.3690341,10.8979522
LRA Günzburg,Günzburg,Stadt,Bayern,N,21423,Michael Jahn,SPD,auslaenderamt@landkreis-guenzburg.de,,,,,,,,08221/95-265,08221/95298,http://www.bnv-gz.baynet.de,"An der Kapuzinermauer 1, , 89312 Günzburg",,,48.4523033,10.2796602,48.4689783,10.2745279
LRA Neu-Ulm,Neu-Ulm,Stadt,Bayern,N,62641,Katrin Albsteiger,CDU/CSU,poststelle@lra.neu-ulm.de,,,,,,,,0731/7040-51 100,0731/7040-51 998,http://www.landkreis.neu-ulm.de,"Kantstr. 8, , 89231 Neu-Ulm",,,48.3997915,10.0113366,48.3953489,10.0005211
LRA Donau-Ries,Donau-Ries,Stadt,Bayern,N,#N/A,#N/A,#N/A,auslaenderamt@lra-donau-ries.de,,,,,,,,0906/74-0,0906/74293,,"Pflegstr. 2, , 86609 Donauwörth",,,48.7196362,10.7759883,48.8148705,10.69735
LRA Oberallgäu,Oberallgäu,Stadt,Bayern,N,#N/A,#N/A,#N/A,auslaenderamt@lra-oa.bayern.de,,,,,,,,08321/612-0,08321/612369,http://www.oberallgaeu.org,"Oberallgäuer Platz 2, , 87527 Sonthofen",,,47.5142161,10.281907,47.6130964,10.270825
LfAR Bayern,Bavaria,Stadt,Bayern,N,#N/A,#N/A,#N/A,poststelle@lra-fo.de,,,,,,,,09191/86-0,09191/863308,http://www.LandkreisForchheim.baynet.de,"Am Streckerplatz 3, , 91301 Forchheim",,,49.7171089,11.0618742,48.1306751,11.5459354
LfAR Bayern - Zentralstelle Ausländerextremismus,Bavaria,Stadt,Bayern,N,#N/A,#N/A,#N/A,poststelle@lra-fo.de,,,,,,,,09191/86-0,09191/863308,http://www.LandkreisForchheim.baynet.de,"Am Streckerplatz 3, , 91301 Forchheim",,,49.7171089,11.0618742,48.1306751,11.5459354
Regierung von Oberbayern,von Oberbayern,Stadt,Bayern,N,#N/A,#N/A,#N/A,auslaenderamt@kreis-fs.de,,,,,,,,08161/6000,08161/600699,,"Landshuter Str. 31, , 85356 Freising",,,48.1386434,11.585785
ZAB Schwaben Augsburg,Schwaben Augsburg,Stadt,Bayern,N,#N/A,#N/A,#N/A,aufenthalt@augsburg.de,,,,,,,,0821/324-0,0821/3242480,,"An der Blauen Kappe 18, , 86152 Augsburg",,,48.3652663,10.8916558
ZAB Oberpfalz,Oberpfalz,Stadt,Bayern,N,#N/A,Markus Ochsenkühn,CDU/CSU,Auslaenderamt@amberg-sulzbach.de,,,,,,,,09621/39-0,09621/37605332,,"Schloßgraben 3, , 92224 Amberg",,,49.4131419,12.1363161
LAF Berlin (ABH),Berlin,Stadt,Berlin,N,3685265,#N/A,#N/A,service@bamf.bund.de,,,,,,,,+49 911 943 47500,+49 911 943 99 47116,,"Badensche Str. 23, , 10715 Berlin",,,52.5173885,13.3951309
LEA Berlin,Berlin,Stadt,Berlin,N,3685265,#N/A,#N/A,service@bamf.bund.de,,,,,,,,+49 911 943 47500,+49 911 943 99 47116,,"Badensche Str. 23, , 10715 Berlin",,,52.5173885,13.3951309
LRA Potsdam - Mittelmark,Potsdam-Mittelmark,Stadt,Brandenburg,N,#N/A,#N/A,#N/A,mia@rathaus.potsdam.de,,,,,,,,0331/289-1113,0331/289-1764,,"Friedrich-Ebert-Str. 79/81, , 14469 Potsdam",,,52.2682985,12.7013596
KRV Prignitz,Prignitz,Stadt,Brandenburg,N,#N/A,#N/A,#N/A,auslaenderbehoerde@lkprignitz.de,,,,,,,,03876/713-490,03876/713-277,,"Berliner Str. 49, , 19348 Perleberg",,,53.12352,11.9019357
LKR Uckermark,Uckermark,Stadt,Brandenburg,N,4278,#N/A,#N/A,abh@dahme-spreewald.de,,,,,,,,03375/262106,03375/262108,,"Brückenstr. 41, , 15711 Königs Wusterhausen",,,53.2452631,13.9151351
STV Brandenburg,Brandenburg,Stadt,Brandenburg,N,74113,Daniel Keip,SPD,auslaenderbehoerde@stadt-brandenburg.de,,,,,,,,03381/583321,,,"Katharinenkirchplatz 5, , 14776 Brandenburg an der Havel",,,52.8455492,13.2461296
KRV Teltow-Fläming,Teltow-Fläming,Stadt,Brandenburg,N,#N/A,#N/A,#N/A,fb2@potsdam-mittelmark.de,,,,,,,,03327/739-0,03327/739346,,"Am Gutshof 1-7, , 14542 Werder (Havel)",,,52.1010266,13.2652656
KRV Ostprignitz - Ruppin,Ostprignitz-Ruppin,Stadt,Brandenburg,N,#N/A,#N/A,#N/A,auslaenderbehoerde@opr.de,,,,,,,,03391/688-0,03391/6883622,,"Heinrich-Rau-Str. 27-30, , 16816 Neuruppin",,,53.0010645,12.703367
LKR Oberhavel,Oberhavel,Stadt,Brandenburg,N,#N/A,#N/A,#N/A,info@heidekreis.de,,,,,,,,05162/970-0,05162/970-212,,"Vogteistr. 19, , 29683 Bad Fallingbostel",,,52.918881,13.2279803
STV Potsdam,Potsdam-Mittelmark,Stadt,Brandenburg,N,#N/A,#N/A,#N/A,mia@rathaus.potsdam.de,,,,,,,,0331/289-1113,0331/289-1764,,"Friedrich-Ebert-Str. 79/81, , 14469 Potsdam",,,52.2682985,12.7013596
KRV Havelland,Havelland,Stadt,Brandenburg,N,#N/A,#N/A,#N/A,fb2@potsdam-mittelmark.de,,,,,,,,03327/739-0,03327/739346,,"Am Gutshof 1-7, , 14542 Werder (Havel)",,,52.6244438,12.6847264
KRV Oder-Spree,Oder-Spree,Stadt,Brandenburg,N,#N/A,#N/A,#N/A,beratung@lea.berlin.de,,,,,,,,030/115,030/90283498,,"Friedrich-Krause-Ufer 24, , 13353 Berlin",,,52.2504354,14.2685781
LKR Barnim,Barnim,Stadt,Brandenburg,N,#N/A,#N/A,#N/A,beratung@lea.berlin.de,,,,,,,,030/115,030/90283498,,"Friedrich-Krause-Ufer 24, , 13353 Berlin",,,52.8019322,13.6771933
ZABH und EAE Brandenburg,und EAE Brandenburg,Stadt,Brandenburg,N,#N/A,#N/A,#N/A,ordnungsamt@kreis-hz.de,,,,,,,,03941/59704118,03941/59704160,,"Friedrich-Ebert-Str. 42, , 38820 Halberstadt",,,52.1721384,13.471572
STV Frankfurt/Oder,Frankfurt,Stadt,Brandenburg,N,756021,Mike Josef,SPD,abh@frankfurt-oder.de,,,,,,,,0335/552-0,0335/552-3399,,"Logenstr. 7, , 15230 Frankfurt (Oder)",,,50.1106444,8.6820917
LKR Märkisch-Oderland,Märkisch-Oderland,Stadt,Brandenburg,N,#N/A,#N/A,#N/A,auslaenderbehoerde@opr.de,,,,,,,,03391/688-0,03391/6883622,,"Heinrich-Rau-Str. 27-30, , 16816 Neuruppin",,,52.6387335,14.178299
STV Schwedt,Schwedt,Stadt,Brandenburg,N,33730,#N/A,#N/A,ordnungsamt.stadt@schwedt.de,,,,,,,,03332/446-650,03332/446612,,"Dr.-Theodor-Neubauer-Str. 5, , 16303 Schwedt /Oder",,,53.0586366,14.2840858
StV Cottbus,Cottbus,Stadt,Brandenburg,N,95123,Tobias Schick,SPD,auslaenderbehoerde@cottbus.de,,,,,,,,0355/612-0,0355/612 133104,,"Karl-Marx-Str. 67, , 03044 Cottbus",,,51.7567447,14.3357307
LKR Elbe-Elster,Elbe-Elster,Stadt,Brandenburg,N,#N/A,#N/A,#N/A,info@lkwf.de,,,,,,,,05331/84-0,05331/84366,,"Bahnhofstr. 11, , 38300 Wolfenbüttel",,,51.6271759,13.4805453
KRV Dahme - Spreewald,Dahme-Spreewald,Stadt,Brandenburg,N,#N/A,#N/A,#N/A,auslaenderbehoerde@teltow-flaeming.de,,,,,,,,03371/608-0,03371/608 9030,http://www.teltow-flaeming.de/de/service/migranten.php,"Am Nuthefließ 2, , 14943 Luckenwalde",,,52.0739107,13.8668655
LKR Oberspreewald-Lausitz,Oberspreewald-Lausitz,Stadt,Brandenburg,N,#N/A,#N/A,#N/A,auslaenderbehoerde@lkee.de,,,,,,,,03535/464448,03535/46-0-4416,,"An der Lanfter 5, , 04916 Herzberg",,,51.6309052,14.0339298
ZAST Bremen,Bremen,Stadt,Bremen,N,586271,#N/A,#N/A,service@bamf.bund.de,,,,,,,,+49 911 943 78943,+49 911 943 78997,,"Lindenstraße 110, , 28755 Bremen",,,53.0758196,8.8071646
STV Bremen,Bremen,Stadt,Bremen,N,586271,#N/A,#N/A,service@bamf.bund.de,,,,,,,,+49 911 943 78943,+49 911 943 78997,,"Lindenstraße 110, , 28755 Bremen",,,53.0758196,8.8071646
Freie Hansestadt Bremen,Bremen,Stadt,Bremen,N,586271,#N/A,#N/A,service@bamf.bund.de,,,,,,,,+49 911 943 78943,+49 911 943 78997,,"Lindenstraße 110, , 28755 Bremen",,,53.0758196,8.8071646
STV Bremerhaven,Bremerhaven,Stadt,Bremen,N,118610,Melf Grantz,SPD,auslaenderbehoerde@magistrat.bremerhaven.de,,,,,,,,0471/5903780,0471/5903799,,"Bürgermeister-Smidt-Str. 20, , 27568 Bremerhaven",,,53.5505392,8.5851945
Stadt Hamburg - BIS (Ausländerbehörde),Hamburg,Stadt,Hamburg,N,1862565,#N/A,#N/A,poststelle@amtfuermigration.hamburg.de,,,,,,,,040-42899-2288,040-42793-9550,http://www.hamburg.de,"Hammer Str. 30-34, , 22041 Hamburg",,,53.5501721,10.0013165
ZAB Regierungspräsidium Kassel,Regierungspräsidium Kassel,Stadt,Hessen,N,#N/A,#N/A,#N/A,zuwanderung@kassel.de,,,,,,,,0561/115,0561/7873116,,"Obere Königsstr. 8, , 34117 Kassel",,,51.313608,9.5031791
ABH Darmstadt,Darmstadt,Stadt,Hessen,N,167029,Hanno Benz,SPD,auslaenderbehoerde@darmstadt.de,,,,,,,,06151/13-1,06151/133589,,"Luisenplatz 5, , 64283 Darmstadt",,,49.872775,8.651177
OB Frankfurt am Main,Frankfurt,Stadt,Hessen,N,756021,Mike Josef,SPD,abh@frankfurt-oder.de,,,,,,,,0335/552-0,0335/552-3399,,"Logenstr. 7, , 15230 Frankfurt (Oder)",,,50.1106444,8.6820917
ABH Frankfurt am Main - Stadtpolizei ,Frankfurt,Stadt,Hessen,N,756021,Mike Josef,SPD,abh@frankfurt-oder.de,,,,,,,,0335/552-0,0335/552-3399,,"Logenstr. 7, , 15230 Frankfurt (Oder)",,,50.1106444,8.6820917
ABH STV und KRV Kassel,STV und KRV Kassel,Stadt,Hessen,N,#N/A,#N/A,#N/A,zuwanderung@kassel.de,,,,,,,,0561/115,0561/7873116,,"Obere Königsstr. 8, , 34117 Kassel",,,51.3115354,9.4956656
OB Offenbach am Main,Offenbach am Main,Stadt,Hessen,N,132746,Felix Schwenke,SPD,auslaenderamt@offenbach.de,,,,,,,,069/8065-1,069/80652482,http://www.offenbach.de/auslaenderamt,"Berliner Str. 100, , 63065 Offenbach am Main",,,50.1055002,8.7610698
OB Wiesbaden,Wiesbaden,Stadt,Hessen,N,288850,Gert-Uwe Mende,SPD,auslaenderbehoerde@wiesbaden.de,,,,,,,,0611/31-2112,0611/313964,,"Alcide-de-Gasperi-Str. 3, , 65197 Wiesbaden",,,50.0820384,8.2416556
STV Gießen,Gießen,Stadt,Hessen,N,89179,Frank-Tilo Becher,SPD,auslaenderbehoerde@giessen.de,,,,,,,,0641/306-0,0641/3062303,,"Berliner Platz 1, , 35390 Gießen",,,50.5862066,8.6742306
RP Darmstadt,Darmstadt,Stadt,Hessen,N,167029,Hanno Benz,SPD,auslaenderbehoerde@darmstadt.de,,,,,,,,06151/13-1,06151/133589,,"Luisenplatz 5, , 64283 Darmstadt",,,49.872775,8.651177
LR Kreis Bergstraße,Bergstraße,Stadt,Hessen,N,27864,#N/A,#N/A,post@landkreis-heidenheim.de,,,,,,,,07321/321-0,07321/3212430,http://www.landkreis-heidenheim.de,"Felsenstr. 36, , 89518 Heidenheim an der Brenz",,,51.0253724,13.7319026
LK Darmstadt-Dieburg,Darmstadt-Dieburg,Stadt,Hessen,N,#N/A,#N/A,#N/A,auslaenderbehoerde@darmstadt.de,,,,,,,,06151/13-1,06151/133589,,"Luisenplatz 5, , 64283 Darmstadt",,,49.8533913,8.7673304
LRA Gießen,Gießen,Stadt,Hessen,N,89179,Frank-Tilo Becher,SPD,auslaenderbehoerde@giessen.de,,,,,,,,0641/306-0,0641/3062303,,"Berliner Platz 1, , 35390 Gießen",,,50.5862066,8.6742306
LR Kreis Groß-Gerau,Groß-Gerau,Stadt,Hessen,N,25388,#N/A,#N/A,ala@kreisgg.de,,,,,,,,06152/989-0,06152/989390,,"Wilhelm-Seipp-Str. 4, , 64521 Groß-Gerau",,,49.8964205,8.4553977
LR Kreis Offenbach,Offenbach,Stadt,Hessen,N,132746,Felix Schwenke,SPD,auslaenderamt@offenbach.de,,,,,,,,069/8065-1,069/80652482,http://www.offenbach.de/auslaenderamt,"Berliner Str. 100, , 63065 Offenbach am Main",,,50.1055002,8.7610698
LKR Fulda,Fulda,Stadt,Hessen,N,65434,Heiko Wingenfeld,CDU/CSU,auslaenderbehoerde@landkreis-fulda.de,,,,,,,,0661/6006-0,0661/60061700,,"Heinrich-von-Bibra-Platz 5-9, , 36037 Fulda",,,50.5514658,9.6762161
LRA Hersfeld-Rotenburg,Hersfeld-Rotenburg,Stadt,Hessen,N,#N/A,#N/A,#N/A,auslaenderamt@lk-row.de,,,,,,,,04261/983-0,04261/9832349,,"Hopfengarten 2, , 27356 Rotenburg (Wümme)",,,50.9326685,9.7392113
ABH Marburg-Biedenkopf (HS Marburg),Marburg-Biedenkopf (HS Marburg,Stadt,Hessen,N,#N/A,#N/A,#N/A,ordnung@marburg-stadt.de,,,,,,,,06421/201-0,06421/201593,,"Frauenbergstr. 35, , 35039 Marburg",,,50.8147027,8.808137
LRA Waldeck-Frankenberg,Waldeck-Frankenberg,Stadt,Hessen,N,#N/A,#N/A,#N/A,os@lrashk.thueringen.de,,,,,,,,036691/70-0,036691/70745,,"Clausstr. 3, , 07607 Eisenberg",,,51.14348,8.8660519
LRA Limburg-Weilburg,Limburg-Weilburg,Stadt,Hessen,N,#N/A,#N/A,#N/A,abh@limburg-weilburg.de,,,,,,,,06431/2960,06431/296419,,"Gartenstr. 1, , 65549 Limburg",,,50.4411601,8.1577966
STV Wetzlar,Wetzlar,Stadt,Hessen,N,54665,Manfred Wagner,SPD,auslaenderbehoerde@wetzlar.de,,,,,,,,06441/99-0,06441/99-3304,,"Ernst-Leitz-Str. 30, , 35578 Wetzlar",,,50.570561,8.531245
OB Hanau,Hanau,Stadt,Hessen,N,97956,Claus Kaminsky,SPD,auslaenderbehoerde@hanau.de,,,,,,,,06181/295-0,06181/295-761,,"Steinheimer Str. 1b, , 63450 Hanau",,,50.132881,8.9169797
OB Bad Homburg v. d. Hoehe,Bad Homburg,Stadt,Hessen,N,56688,Alexander Hetjes,CDU/CSU,auslaenderwesen@bad-homburg.de,,,,,,,,06172/100-0,06172/1003264,,"Rathausplatz 1, , 61348 Bad Homburg",,,50.2283803,8.6130128
